ID,gender,DOB,ethnicity,academic_info_id,county_id,family_details_id
625,male,14/1/1997,afam,3179,963,3004
626,female,8/4/1992,Asian,1158,1612,2405
627,female,20/11/1999,Asian,1531,242,4626
628,female,12/4/1993,other,2451,4625,2815
629,male,18/2/1999,afam,2286,1490,1638
630,male,8/12/1997,Asian,1363,1343,1868
631,female,18/4/1997,other,4216,1992,3336
632,male,27/12/1981,other,1519,3410,761
633,male,15/6/2000,other,340,3054,2360
634,female,24/3/1981,Asian,2085,736,421
635,female,4/11/1980,Asian,4478,4334,3486
636,female,14/10/1987,other,792,1464,920
637,female,9/3/1989,Asian,2809,1611,714
638,male,19/4/1981,other,1085,3404,3891
639,female,17/3/1986,other,2812,440,1690
640,male,27/6/1988,other,2022,1378,3071
641,female,26/8/1981,other,2683,3326,1399
642,male,18/4/1981,Asian,2254,1943,342
643,male,20/8/1986,Asian,1963,3345,4561
644,female,9/6/2000,other,28,1684,3456
645,male,15/6/1984,afam,1530,1766,1716
646,male,8/8/1987,afam,6,339,884
647,female,4/3/1982,Asian,735,4175,3921
648,male,18/7/1999,other,3615,685,429
649,male,6/1/1988,other,4104,4628,975
650,female,14/8/1989,other,2095,3150,4579
651,male,27/11/1980,Asian,3943,3433,1201
652,male,2/6/1998,Asian,2006,3659,3074
653,female,2/1/1983,other,571,436,3724
654,female,21/4/1999,Asian,899,1692,4082
655,male,7/1/1983,other,1112,4051,1940
656,female,26/12/2000,other,3809,865,2801
657,male,20/11/1989,other,2423,3408,3757
658,female,9/4/1981,other,105,3168,3167
659,female,25/3/1990,Asian,1285,3795,2508
660,female,21/7/1981,Asian,1309,2612,4122
661,male,3/12/1992,other,4557,964,1971
662,female,2/11/1987,Asian,4537,2212,449
663,female,28/6/1982,other,3212,3048,4337
664,female,18/11/1984,other,2097,1393,4211
665,male,24/8/2000,other,3241,4343,1383
666,male,3/11/1995,other,1015,2249,752
667,female,26/7/1994,Asian,1721,3573,1716
668,female,7/7/1996,Asian,4416,4214,722
669,male,4/12/1985,other,2819,4102,2048
670,male,8/8/1984,Asian,4477,2881,709
671,male,25/12/1983,other,304,6,975
672,male,2/12/2000,other,402,3063,1691
673,female,6/8/1989,other,3752,3775,2802
674,female,3/9/1991,afam,2728,4304,3793
675,male,16/1/1994,afam,220,1525,890
676,female,8/10/1986,other,164,3560,3671
677,female,22/7/1984,afam,1342,1380,455
678,female,6/7/2000,afam,849,204,1866
679,female,20/5/1983,Asian,1422,650,3416
680,female,25/8/1990,Asian,1753,1934,3876
681,male,19/9/1987,other,451,3889,3027
682,male,12/5/1987,Asian,1341,1693,3594
683,male,20/9/1986,other,259,3298,4488
684,female,28/2/1980,other,546,3156,1640
685,female,28/4/1980,other,4469,3349,4332
686,female,16/5/1998,other,4386,1120,2340
687,female,5/1/1982,Asian,2185,230,866
688,male,22/3/1980,Asian,1213,2658,2957
689,female,12/7/1982,other,4228,2243,1243
690,female,3/2/1993,Asian,2668,509,1495
691,female,24/6/1995,other,4637,179,4554
692,female,21/11/1990,other,1892,2540,3967
693,female,13/9/1996,other,3887,555,3218
694,male,20/3/1991,afam,3063,3547,489
695,male,19/7/1996,afam,1620,1778,4290
696,female,26/3/1999,afam,2171,3396,3406
697,male,2/12/1995,afam,162,2008,3065
698,female,18/2/1990,afam,1386,3313,456
699,female,5/5/1984,afam,4651,2871,423
700,female,12/7/1988,Asian,2059,2364,756
701,female,25/3/1983,Asian,473,2677,1190
702,female,17/1/2000,other,2396,2284,3281
703,male,10/10/1993,afam,2004,2470,1790
704,female,27/1/1988,Asian,2262,450,2989
705,female,4/8/1999,afam,3752,4114,4506
706,male,1/6/1984,afam,3890,102,2249
707,female,16/8/1999,other,2387,1764,2246
708,female,8/11/1981,hispanic,1869,588,4154
709,female,13/1/1995,afam,446,3912,930
710,male,2/2/1988,other,397,581,1960
711,male,14/11/1993,other,979,233,257
712,female,15/6/1980,other,3363,351,2892
713,female,15/4/1993,afam,1604,593,3812
714,male,6/4/1987,Asian,1481,591,3232
715,male,20/5/1991,Asian,2538,1226,1969
716,male,21/5/1983,other,832,2286,4167
717,female,19/10/1999,Asian,4282,3455,3033
718,female,20/3/1993,other,1124,4138,681
719,female,11/11/1998,other,640,2848,2464
720,female,13/12/1989,other,1761,4609,1722
721,female,21/5/1985,other,1769,3771,3199
722,male,20/2/1985,Asian,778,4578,1828
723,female,17/5/1992,Asian,1380,1756,896
724,male,17/11/1982,other,3084,4122,503
725,male,14/7/1980,Asian,3283,2619,4528
726,male,27/1/1994,hispanic,1283,3941,490
727,female,22/7/1985,other,2564,4036,2206
728,female,26/5/1991,other,1108,4624,438
729,female,2/3/1984,other,3090,282,1614
730,female,25/6/1983,other,1390,2677,3592
731,female,13/12/1983,Asian,1731,4050,3993
732,male,16/8/1996,afam,3270,1062,3042
733,female,9/7/1990,Asian,4650,816,679
734,male,13/10/1994,afam,4058,2873,3283
735,female,27/10/1990,afam,1627,1162,656
736,male,5/12/1995,other,1876,1723,3782
737,female,5/3/1989,afam,2108,4349,4535
738,female,26/9/1999,Asian,1665,1386,1436
739,male,26/11/1992,other,3346,1264,1356
740,male,14/8/1989,other,3857,2451,3678
741,female,4/9/1997,other,2778,4339,103
742,female,6/3/1995,other,1743,89,2094
743,male,22/3/1982,hispanic,2099,2465,971
744,female,24/4/1993,Asian,2830,2141,241
745,female,27/11/1984,Asian,909,2152,2179
746,male,22/10/1996,other,775,1246,4576
747,female,17/2/2000,Asian,4669,2700,1031
748,male,24/7/1983,other,2813,3130,4043
749,female,12/5/1989,other,571,1465,2776
750,male,16/9/1984,other,2650,4704,1030
751,male,14/7/2000,afam,115,1323,905
752,male,7/1/1991,Asian,3767,4294,3273
753,female,3/2/1993,afam,4148,2034,1357
754,female,15/7/1985,Asian,4460,255,1356
755,female,1/7/1992,other,932,696,3255
756,male,6/11/1993,afam,746,3344,4715
757,male,20/2/1996,Asian,859,757,727
758,female,3/6/1995,hispanic,3628,4605,390
759,male,16/1/1999,other,1053,483,4423
760,female,7/3/1981,afam,24,1613,751
761,male,10/11/1982,other,4157,3650,3123
762,male,14/7/1993,other,350,1070,2963
763,female,24/8/1990,other,2685,2165,1668
764,female,23/5/1987,Asian,2000,1794,154
765,male,21/12/1999,Asian,2991,3132,744
766,male,7/5/1983,other,219,2234,2142
767,female,28/4/1995,afam,4072,4558,3380
768,male,6/3/1996,Asian,3019,1690,1988
769,female,14/4/1987,hispanic,1627,3701,4339
770,female,24/8/1996,afam,2590,1722,3437
771,female,6/3/1983,other,511,994,3426
772,male,4/2/1990,afam,4294,1094,1054
773,female,15/2/1992,afam,2907,2218,3304
774,male,8/10/1998,afam,4508,2871,2094
775,female,5/11/1997,afam,1001,4474,4
776,female,18/6/1991,other,3869,2087,3237
777,male,1/1/1997,other,1527,613,2969
778,male,5/8/1984,other,1350,2909,613
779,male,21/9/1993,Asian,1893,915,4501
780,female,17/9/1981,Asian,1159,4461,2771
781,male,1/9/1987,other,920,4414,1047
782,female,8/4/1985,Asian,3962,3269,2605
783,male,4/1/2000,other,37,2479,4669
784,female,7/11/1985,other,2044,1746,1792
785,male,9/9/1995,other,943,4435,2309
786,male,17/3/1998,afam,4650,4464,1079
787,female,8/7/1983,other,1999,600,4503
788,male,15/3/1982,Asian,3619,2650,4466
789,male,19/1/1997,Asian,3693,4405,4444
790,male,2/11/1991,other,4243,1256,333
791,female,4/9/2000,Asian,597,4282,1487
792,male,17/3/1989,hispanic,4215,196,429
793,female,2/2/2000,afam,913,2492,1055
794,female,22/4/1998,other,937,2722,4498
795,female,18/3/1998,other,2531,830,4414
796,male,2/8/1999,other,3469,3392,4715
797,female,26/2/1984,other,3313,4711,3953
798,female,26/7/1997,Asian,1661,696,4181
799,male,28/1/1993,Asian,3230,824,3416
800,female,4/10/1990,other,3922,4265,1981
801,female,15/2/1992,Asian,4451,3134,4709
802,male,19/8/1992,other,3802,1707,1750
803,female,19/6/1980,other,4366,4727,2871
804,female,11/3/1986,other,706,458,40
805,female,24/2/1987,Asian,2865,3167,1928
806,female,4/6/1989,Asian,2168,1601,2404
807,male,28/7/1984,other,2268,1342,2217
808,female,11/4/1990,Asian,1227,1587,4515
809,female,15/5/1989,other,2014,1533,202
810,female,10/10/1989,other,156,66,3574
811,male,18/8/1991,other,453,2189,3083
812,female,26/11/1996,hispanic,878,3345,4514
813,male,2/10/1985,other,2704,1368,2221
814,female,11/3/1996,hispanic,1267,4304,2749
815,male,25/5/1982,afam,95,422,3660
816,male,18/4/1995,Asian,4254,3565,4000
817,female,13/2/1997,Asian,3774,1686,2690
818,female,16/5/1990,other,3537,2225,3828
819,female,17/3/2000,afam,1338,1920,1003
820,male,8/9/1997,Asian,3027,3362,795
821,female,26/2/1993,hispanic,244,3000,3072
822,male,14/2/1985,other,1481,900,609
823,female,10/1/1992,other,2562,4674,3092
824,female,27/9/1997,hispanic,3073,958,3100
825,female,10/8/1990,afam,3833,2553,292
826,female,6/8/1984,other,3077,3858,690
827,male,11/1/1991,other,3675,309,2401
828,male,13/7/1992,Asian,84,4217,4252
829,male,7/11/1999,Asian,385,600,2099
830,female,23/6/1997,other,3050,4181,1457
831,male,3/8/1999,Asian,3630,4092,4070
832,female,8/7/1997,other,2369,3476,2172
833,female,10/4/1985,other,4454,4319,2875
834,female,4/12/1985,Asian,2657,2493,1234
835,female,9/6/1988,afam,2796,318,3889
836,female,16/12/1980,Asian,555,10,1224
837,male,24/3/1996,other,1731,2584,4450
838,female,6/8/1994,Asian,4245,4333,2264
839,female,19/11/1992,afam,1689,1887,3913
840,male,2/3/1981,other,1471,4180,1896
841,male,26/10/1984,afam,2052,1926,4082
842,male,13/9/1983,afam,54,4685,2383
843,male,17/1/1980,afam,4734,417,2144
844,male,10/8/1983,other,934,2655,2344
845,male,19/11/1992,other,738,1940,2661
846,male,6/7/1995,other,1456,791,3695
847,female,23/11/1986,Asian,1149,4453,3844
848,female,26/8/1981,Asian,1059,4525,744
849,female,7/12/1982,other,3751,532,3450
850,female,13/8/1993,Asian,3449,2391,4000
851,female,10/9/1986,other,3703,2773,1934
852,female,15/7/2000,other,629,4010,2765
853,female,21/7/1993,other,275,2415,2225
854,female,7/7/1997,Asian,4111,1878,2797
855,female,24/11/2000,Asian,1459,2305,3111
856,female,20/10/1993,other,3325,88,119
857,female,1/9/1994,Asian,2346,3479,4455
858,male,7/3/1999,other,3789,1327,2095
859,female,14/3/2000,other,1269,996,4235
860,male,28/10/1995,afam,675,799,2534
861,female,20/12/2000,other,758,1207,2170
862,male,26/1/1990,afam,96,4551,2441
863,male,13/12/1991,other,616,2414,3969
864,male,11/9/1995,Asian,1978,3573,2733
865,male,26/4/1988,Asian,4519,310,268
866,male,26/12/1996,afam,2781,499,1323
867,male,26/3/1990,afam,2432,3757,4304
868,male,18/3/1988,afam,4562,3151,4560
869,female,18/9/1989,other,618,3713,2271
870,male,28/10/1997,hispanic,2832,927,3801
871,female,15/2/1980,Asian,3459,2971,3493
872,male,24/7/1982,other,2317,2774,487
873,female,17/5/1988,other,4613,2553,2854
874,female,9/6/1986,other,3144,3318,1851
875,male,24/4/1983,other,847,104,2306
876,female,7/12/1986,other,2748,824,3591
877,male,6/1/1998,Asian,856,159,706
878,female,24/10/1983,Asian,4311,2553,1555
879,female,20/1/1990,other,2584,1830,1466
880,female,24/1/1996,Asian,3789,3538,1382
881,female,16/1/1980,other,1187,808,1627
882,male,3/9/1992,hispanic,1647,4508,2164
883,female,8/5/1983,other,4535,948,1871
884,female,2/9/1996,other,4187,4601,4523
885,female,12/2/1994,other,156,975,4025
886,male,25/4/1981,Asian,799,3532,2601
887,male,22/8/1980,Asian,364,3084,2687
888,female,4/11/1984,afam,1838,905,4056
889,female,14/6/1980,other,3144,2226,4420
890,female,13/4/1981,Asian,2952,2417,3659
891,male,13/3/1987,other,2932,3344,1550
892,female,10/10/1996,other,4046,1871,498
893,female,18/10/1989,other,1386,1506,1385
894,male,7/10/1982,Asian,3167,3792,277
895,male,24/5/1990,Asian,4361,1674,2676
896,female,22/10/1991,other,706,2412,292
897,female,4/6/1983,Asian,1820,575,1984
898,male,5/12/1989,other,2365,2261,4116
899,female,15/6/1984,hispanic,87,169,4292
900,female,27/12/1989,other,702,3116,3616
901,male,12/8/1985,hispanic,4097,3733,3102
902,male,24/10/1992,other,1896,1739,3094
903,female,28/11/1991,other,657,2909,3806
904,female,9/10/1984,Asian,1576,1239,1743
905,female,12/4/2000,Asian,362,2451,1663
906,female,2/11/1986,other,526,677,1450
907,male,15/5/1995,Asian,3006,2671,169
908,female,12/12/2000,other,931,1735,4245
909,female,19/12/1986,other,1488,1128,3095
910,female,6/1/1997,afam,124,4153,191
911,male,15/10/1999,afam,860,2276,1105
912,male,3/10/1980,afam,2745,1839,2996
913,male,12/10/1982,other,3325,2107,2249
914,female,15/8/1982,afam,537,46,1903
915,female,26/10/1989,afam,2286,1835,1957
916,female,13/7/1997,other,817,2586,1472
917,male,25/5/2000,afam,1469,4563,796
918,female,25/12/1997,Asian,1852,2846,2831
919,female,3/7/1983,Asian,3836,3746,1337
920,female,6/7/1985,afam,2270,2860,2813
921,female,21/1/1982,afam,3326,2393,1179
922,male,21/4/1987,afam,770,2685,4363
923,male,25/2/1997,other,2266,4246,1128
924,female,4/5/1985,Asian,2147,940,2038
925,female,14/2/1997,other,2611,3553,1320
926,female,24/7/1996,other,4692,1463,3831
927,male,28/9/1996,Asian,3464,4344,2748
928,female,3/11/1987,afam,4241,4454,2762
929,male,6/6/1999,afam,2737,347,3226
930,female,22/8/2000,afam,2582,2556,4708
931,male,25/7/1992,afam,2775,4453,2070
932,male,4/5/1989,Asian,2020,3231,4705
933,female,17/3/1995,other,3862,4721,3922
934,female,3/10/1998,afam,385,1679,1377
935,female,21/12/1987,afam,4293,1840,1473
936,male,21/12/1990,Asian,2548,4005,3193
937,female,12/6/1981,afam,632,4120,992
938,male,2/11/1982,afam,1170,2794,3696
939,female,6/8/1984,other,1568,3427,4441
940,female,23/8/1986,afam,3629,2098,2452
941,female,26/2/1989,afam,134,1484,4150
942,male,11/6/1986,afam,1673,1382,2574
943,male,24/4/2000,other,3448,3103,1740
944,male,18/4/1984,other,2505,2365,3453
945,female,21/3/1995,afam,4300,2154,2996
946,female,23/1/1988,afam,100,3241,3098
947,female,15/7/1982,other,2432,3838,3811
948,female,26/2/1990,afam,2521,4230,2878
949,male,5/6/1984,hispanic,2368,266,3111
950,male,10/8/1982,Asian,1591,1739,3874
951,male,23/4/1985,afam,2539,2303,3448
952,male,13/11/1985,Asian,4464,1212,222
953,male,23/11/1980,afam,2639,1050,1460
954,male,1/2/1997,afam,1164,2877,4364
955,female,16/4/1984,afam,941,4072,1342
956,female,4/1/1985,afam,3380,2171,2042
957,male,22/11/1984,other,3370,2270,4270
958,male,10/11/1994,afam,4618,2291,3574
959,male,10/6/1997,Asian,804,3637,3504
960,female,27/10/1980,afam,2663,1775,2708
961,male,12/11/1998,afam,1028,3287,612
962,female,19/12/1987,other,2992,1622,1644
963,female,20/11/1983,other,1524,4647,249
964,female,7/8/1999,other,342,437,4541
965,female,5/4/1998,Asian,1479,2103,3037
966,female,5/3/1999,Asian,208,2318,3216
967,male,7/9/1995,other,2458,3291,1093
968,male,24/6/1998,Asian,1636,2112,4095
969,male,22/6/1997,afam,493,939,4720
970,female,4/2/1992,other,354,1368,38
971,female,18/3/1980,hispanic,2303,3935,1119
972,male,18/12/1981,other,1933,3713,3729
973,male,11/7/1984,other,1008,4209,4046
974,female,4/3/1985,other,1555,4178,3326
975,male,23/12/1982,Asian,1313,2922,2954
976,female,28/12/1982,Asian,1546,836,1428
977,female,26/12/1989,other,4185,1104,3736
978,female,2/12/1988,afam,986,2566,1135
979,female,26/1/1998,afam,3732,3938,4630
980,female,25/11/1980,afam,2847,3997,3018
981,male,15/2/1992,afam,4344,2292,2684
982,male,1/7/1982,afam,3515,1331,93
983,female,26/11/1997,afam,1694,189,2272
984,female,11/1/1982,afam,4511,2099,966
985,female,11/3/1997,afam,2685,439,310
986,male,26/11/1998,afam,2133,3350,3309
987,female,21/11/2000,afam,3538,675,2951
988,female,6/7/1983,afam,234,64,4033
989,female,9/5/1985,afam,2331,851,1312
990,male,18/5/1993,afam,3887,1260,268
991,male,28/8/1984,afam,3202,2542,716
992,male,2/1/1998,afam,416,3652,4029
993,female,4/6/1999,afam,4588,2680,4680
994,female,19/2/1993,afam,2856,4609,3837
995,male,9/8/2000,afam,3233,1252,3899
996,male,11/5/1989,afam,1729,3186,2262
997,male,7/8/1980,afam,3901,2726,3837
998,male,8/1/1989,afam,1191,2008,1642
999,female,20/2/1997,afam,1223,2701,2193
1000,male,13/10/1986,afam,852,3088,2787
1001,female,4/10/1993,Asian,4624,3679,930
1002,male,1/12/1985,afam,1422,1938,569
1003,female,20/2/1985,other,503,1875,423
1004,female,14/7/1991,other,2070,3216,3650
1005,female,1/12/1987,afam,180,1460,4580
1006,male,2/5/1984,other,1790,3352,1409
1007,male,7/9/1981,other,4179,2309,2847
1008,female,3/4/1997,other,1485,1717,2347
1009,female,6/5/1984,afam,799,2292,3035
1010,female,16/6/1985,Asian,4061,3419,1520
1011,male,25/11/1983,afam,4609,4432,2949
1012,male,6/3/1986,hispanic,1095,3025,898
1013,female,17/6/1999,Asian,1207,4281,2787
1014,male,7/1/1996,afam,3992,2139,1097
1015,female,27/5/1998,afam,3337,863,3018
1016,male,23/2/1984,afam,733,884,1417
1017,female,19/3/1983,afam,2577,1904,2780
1018,male,26/4/1993,afam,1515,4400,4581
1019,male,19/1/1989,afam,4097,3540,2124
1020,female,26/7/1983,afam,4436,2974,1089
1021,male,27/3/1995,other,211,3665,4202
1022,female,25/6/1991,afam,3820,3048,1651
1023,male,1/7/1984,Asian,2784,870,1697
1024,male,13/5/1989,other,83,992,2431
1025,male,24/1/1992,afam,1778,1726,1444
1026,female,2/2/1999,other,3640,3255,746
1027,female,16/2/2000,afam,2117,345,835
1028,male,9/2/2000,afam,1512,3113,3153
1029,male,24/7/1983,afam,1193,1466,789
1030,female,3/2/1984,afam,1946,1401,2392
1031,female,25/1/1994,afam,372,830,1585
1032,male,24/1/1988,afam,2544,416,4716
1033,female,1/7/1985,other,2228,1858,771
1034,female,1/8/1984,afam,814,1127,3320
1035,male,15/1/1984,afam,3657,1043,4353
1036,female,27/8/1988,afam,1921,1970,171
1037,female,13/3/1991,hispanic,334,1225,1385
1038,male,5/4/1980,hispanic,1965,95,4516
1039,female,26/4/1986,afam,1166,922,1875
1040,female,2/12/1986,afam,3291,2192,1826
1041,female,20/1/1984,afam,1651,4679,580
1042,female,14/12/1999,afam,1652,919,2494
1043,male,17/1/1982,afam,1260,1907,851
1044,male,16/4/1987,afam,4002,362,2199
1045,male,27/9/1998,afam,2445,3900,2466
1046,male,17/11/1982,afam,840,705,2071
1047,male,17/10/1986,other,3970,110,4467
1048,male,19/5/1992,afam,851,4337,620
1049,male,14/2/1990,afam,517,1018,4137
1050,male,18/4/1990,afam,3936,3053,1772
1051,male,14/9/1982,afam,2278,1724,3611
1052,female,23/8/1999,afam,2736,933,599
1053,female,5/5/1999,afam,3277,849,2642
1054,female,22/12/1992,afam,1965,4,1361
1055,female,24/3/1983,afam,2178,2443,3667
1056,male,4/3/1991,afam,1554,3022,259
1057,female,17/5/1989,other,27,1852,432
1058,male,26/1/1998,other,3227,1401,88
1059,male,25/2/1983,hispanic,4463,3148,4700
1060,female,12/2/2000,afam,3154,40,4599
1061,male,6/4/1981,Asian,2329,1670,4531
1062,female,25/2/1998,afam,1932,677,1937
1063,female,18/6/1998,Asian,3495,4134,1650
1064,male,25/11/1986,other,569,1041,3197
1065,female,20/2/1995,Asian,10,2098,2674
1066,male,1/7/1985,other,2709,2965,2651
1067,female,2/11/1997,afam,3196,3584,3854
1068,male,11/12/1983,other,1889,2925,2382
1069,male,7/2/1994,other,3017,3044,1013
1070,female,26/6/1991,afam,2767,3507,1472
1071,female,7/6/1997,afam,3160,545,3128
1072,male,13/10/2000,afam,4678,1015,3466
1073,female,6/9/1995,other,3899,1232,799
1074,male,13/10/1988,afam,3154,1272,2542
1075,female,12/8/1982,afam,1143,1092,2618
1076,female,23/11/1999,afam,187,4330,3461
1077,male,20/12/1989,afam,878,178,895
1078,female,9/2/1992,afam,3081,1636,2687
1079,female,18/3/1983,afam,2878,1230,741
1080,male,1/11/1990,Asian,1905,1873,2982
1081,female,20/7/1980,Asian,1295,2831,4442
1082,male,14/6/1997,other,502,510,4252
1083,female,8/9/1990,afam,1758,4072,1916
1084,male,23/6/1990,afam,3911,1023,2809
1085,female,2/6/1996,Asian,4343,1494,3282
1086,male,25/1/1988,other,3332,3436,1689
1087,male,4/2/1993,other,2988,4508,1740
1088,male,25/8/1989,other,2381,4089,3559
1089,female,24/2/1990,afam,4014,1672,3355
1090,male,13/4/1986,afam,787,3777,393
