id,fcollege,mcollege,home,urban,income
4717,no,no,yes,no,low
4358,no,no,yes,no,high
586,no,no,yes,no,low
4392,no,no,yes,yes,low
23,no,no,yes,no,low
305,no,no,yes,no,low
3543,no,no,yes,no,low
3401,no,no,yes,no,low
1346,no,no,no,no,low
277,no,no,yes,no,high
3680,no,no,yes,no,high
3345,no,no,no,no,low
4508,no,no,yes,no,low
856,no,no,yes,no,high
1962,no,yes,yes,no,low
1807,no,no,yes,no,low
441,no,no,yes,no,low
3666,no,no,yes,no,low
3288,no,no,yes,no,low
718,no,no,yes,no,high
4123,no,no,yes,no,low
2855,no,no,no,no,low
4703,no,no,yes,no,high
3030,yes,no,yes,no,high
1309,yes,yes,yes,yes,high
1994,no,no,yes,yes,high
1366,yes,yes,yes,yes,low
673,yes,yes,yes,yes,high
3543,no,no,yes,yes,low
1485,no,no,yes,no,low
705,yes,no,yes,no,low
4465,no,no,yes,no,high
1080,no,no,yes,no,low
214,no,no,no,no,low
727,no,no,no,no,low
1365,no,no,yes,no,high
2912,no,no,yes,no,low
2271,yes,no,yes,no,high
2934,yes,no,no,no,low
2987,no,no,yes,no,high
3468,yes,yes,yes,no,low
487,no,no,yes,no,high
166,yes,no,no,no,low
716,yes,no,yes,no,low
532,no,no,yes,no,low
3977,yes,no,yes,no,low
2751,no,no,no,no,low
3294,no,no,yes,no,low
4247,no,no,yes,no,low
2939,no,no,no,no,low
2168,yes,yes,yes,no,low
4621,no,no,yes,no,low
514,no,no,yes,no,low
3027,no,no,no,no,low
2581,no,no,yes,no,low
1493,no,no,yes,no,high
1971,no,no,yes,no,low
3854,no,no,yes,yes,low
255,no,no,no,yes,low
1252,no,no,yes,yes,low
1071,no,no,yes,yes,low
3565,yes,yes,yes,yes,low
2142,no,no,yes,yes,low
578,no,no,yes,yes,low
3068,no,no,yes,yes,low
2058,no,no,yes,yes,low
4286,yes,no,yes,yes,high
3750,yes,no,yes,yes,low
1893,no,no,no,yes,low
4193,no,no,no,yes,low
4215,no,no,yes,yes,low
1927,no,no,yes,yes,low
1118,no,no,yes,yes,low
1744,yes,yes,yes,yes,low
2039,no,no,yes,yes,high
4092,yes,yes,yes,yes,high
3886,no,no,yes,yes,low
12,no,no,yes,yes,low
2898,yes,no,no,yes,low
3408,no,no,yes,yes,high
1341,no,no,yes,yes,low
1151,no,no,yes,yes,high
3057,no,no,no,yes,low
4426,no,no,yes,yes,low
4192,no,no,yes,yes,low
1814,yes,yes,yes,yes,high
3727,yes,no,no,yes,low
2707,no,no,yes,yes,low
1388,no,no,no,yes,low
384,yes,yes,yes,yes,high
3868,yes,no,yes,yes,low
4199,no,no,yes,yes,low
57,yes,no,yes,yes,high
4407,yes,no,yes,yes,high
3060,no,no,yes,yes,low
944,no,no,yes,yes,low
1828,no,no,yes,yes,low
1205,yes,yes,yes,yes,high
3955,no,no,yes,yes,high
2721,no,no,yes,yes,low
2073,yes,no,yes,yes,high
3084,no,no,no,yes,low
2191,no,no,yes,yes,low
2804,yes,no,yes,yes,low
2441,yes,no,yes,yes,high
1258,no,yes,no,yes,high
3997,no,no,no,yes,low
2154,no,no,no,yes,low
1666,no,no,yes,yes,low
2064,no,no,yes,yes,low
152,no,no,no,yes,low
1149,no,no,yes,yes,high
3227,yes,yes,yes,yes,high
599,yes,no,yes,yes,high
4412,no,no,yes,yes,low
1829,no,no,yes,yes,low
4714,no,no,yes,yes,low
2541,yes,no,yes,yes,low
410,yes,no,yes,yes,high
1576,no,no,yes,yes,low
1764,yes,no,yes,yes,high
1659,yes,yes,yes,yes,low
4411,yes,yes,yes,yes,high
4422,no,no,yes,yes,low
2709,no,no,yes,yes,low
1852,yes,no,yes,yes,high
1470,no,no,yes,yes,high
1423,no,no,no,no,low
3464,no,no,yes,no,low
3922,no,no,no,no,low
3022,no,no,yes,no,low
3574,no,no,yes,no,low
465,yes,no,yes,no,low
3237,no,yes,yes,no,high
4220,no,no,yes,no,low
28,yes,no,no,no,high
824,yes,yes,yes,no,high
516,no,no,yes,no,high
4672,yes,no,yes,no,high
4303,yes,no,yes,no,low
2585,no,no,yes,no,low
3729,yes,no,yes,no,high
3666,no,yes,yes,no,low
4493,yes,no,yes,no,high
2183,yes,no,yes,no,high
4069,no,no,no,no,low
4693,no,no,yes,no,high
736,no,no,yes,no,low
4233,yes,yes,yes,no,low
4676,no,no,yes,no,low
263,no,no,yes,no,high
1130,no,no,yes,no,high
2122,yes,yes,yes,no,low
2384,yes,no,yes,no,high
2384,no,no,yes,no,low
2824,no,no,no,no,low
4522,no,no,yes,no,low
569,yes,no,yes,no,low
853,no,no,yes,no,low
1380,yes,no,yes,no,high
71,yes,no,yes,no,high
1615,no,no,no,no,low
411,no,no,no,no,high
1020,no,no,yes,no,low
413,yes,yes,yes,no,high
2543,no,no,no,no,low
4133,yes,no,yes,no,low
2074,no,no,yes,no,high
4276,no,no,yes,no,low
3016,no,no,no,no,high
2619,no,no,yes,no,high
840,no,no,yes,no,high
746,no,yes,yes,no,low
2449,no,yes,no,no,low
4656,no,no,yes,no,low
4351,yes,no,yes,no,low
2127,no,no,yes,no,low
2201,yes,no,yes,no,high
4575,no,no,yes,no,high
4472,yes,no,yes,no,high
1710,no,no,no,no,low
2595,yes,no,yes,no,high
3160,no,no,no,no,low
4556,no,no,yes,no,low
2219,no,no,yes,no,low
1542,no,no,yes,no,low
795,no,no,yes,no,low
2624,no,no,yes,no,low
3666,no,no,yes,no,high
457,no,no,yes,no,high
2742,no,no,yes,no,low
4304,no,no,yes,no,low
3554,no,no,yes,no,low
3804,no,no,yes,no,high
583,no,no,yes,no,low
3046,no,no,no,no,low
3508,no,no,yes,no,low
3697,no,no,yes,no,low
4735,no,no,yes,no,low
2774,no,no,yes,no,low
4389,no,yes,yes,no,low
3696,no,no,yes,no,high
2961,no,yes,yes,no,high
166,no,no,yes,no,low
2210,no,no,yes,no,low
345,no,no,yes,no,high
382,no,no,no,no,low
1836,no,no,no,no,low
3275,no,no,no,no,low
4682,no,no,yes,no,low
860,no,no,yes,no,low
4702,no,no,yes,no,low
2010,no,no,yes,no,high
4488,yes,yes,yes,no,high
2982,no,no,yes,no,high
3667,no,no,yes,no,low
2900,no,no,yes,no,high
4268,yes,yes,yes,no,high
555,yes,yes,yes,no,low
2122,yes,no,yes,no,low
2079,no,no,yes,no,high
442,no,no,yes,no,high
490,yes,no,yes,no,low
649,yes,no,no,no,high
84,yes,yes,yes,no,high
1191,yes,no,no,no,low
933,no,no,no,no,low
3842,no,no,yes,no,high
2689,no,no,yes,no,low
2894,no,no,yes,no,high
3569,no,no,no,no,low
1184,no,no,yes,no,low
3353,no,no,yes,no,high
3251,yes,no,yes,no,high
1539,yes,yes,yes,no,high
815,no,no,yes,no,high
628,yes,no,yes,no,high
1502,yes,yes,yes,no,high
352,no,no,yes,no,low
3554,no,no,yes,no,high
2201,no,no,yes,no,low
1544,yes,no,yes,no,high
536,no,no,yes,no,low
4701,yes,yes,yes,no,high
2485,no,no,yes,no,high
317,no,no,yes,no,high
42,no,no,no,no,high
1734,no,no,yes,no,high
2901,no,no,yes,no,high
1213,no,no,yes,no,low
1793,yes,yes,no,no,low
2864,no,no,yes,no,high
3018,no,no,yes,no,high
3461,no,no,yes,no,high
2654,no,no,yes,no,high
3994,no,no,yes,no,high
504,no,no,yes,no,high
1008,no,no,no,no,low
4077,no,yes,yes,no,low
557,no,no,yes,no,low
219,yes,no,no,no,high
3402,no,no,no,no,high
3566,no,no,yes,no,low
3682,no,no,yes,no,high
4242,no,no,yes,no,low
4674,no,no,yes,no,low
3399,no,no,yes,no,high
2580,yes,no,yes,no,high
1432,yes,yes,yes,no,high
960,yes,yes,yes,no,high
542,yes,no,yes,no,high
3852,no,no,yes,no,high
2559,yes,no,yes,no,high
1472,no,no,yes,no,low
2836,no,no,yes,no,high
1161,no,no,yes,no,low
4440,no,no,yes,no,high
2050,no,no,no,no,low
482,no,no,no,no,low
4323,no,no,yes,no,high
1575,no,no,yes,no,high
1222,yes,no,no,no,high
1624,yes,no,yes,no,high
46,no,no,no,no,low
297,no,no,yes,no,low
3680,no,no,yes,no,low
694,no,no,no,no,low
3084,no,no,yes,no,low
1886,no,no,yes,no,low
1937,no,no,yes,no,high
2868,no,no,yes,yes,low
1762,no,no,yes,yes,high
3157,no,no,no,yes,low
1883,no,no,no,yes,low
1189,no,no,yes,yes,low
3554,no,no,yes,yes,low
2481,no,no,yes,yes,low
1508,yes,yes,no,no,high
4571,no,no,yes,no,low
4615,yes,no,yes,no,high
4572,yes,no,yes,no,high
3322,yes,no,yes,no,high
1448,no,no,yes,no,low
1427,no,no,yes,no,high
3296,yes,no,yes,no,high
205,yes,no,no,no,low
1455,yes,no,yes,no,high
359,yes,yes,yes,no,high
2080,no,no,yes,no,low
4511,no,no,yes,no,low
2629,no,no,yes,no,low
1849,yes,yes,yes,no,high
2803,no,no,yes,no,high
3589,no,no,yes,no,low
2576,no,no,yes,no,low
2525,no,no,yes,no,high
1906,no,no,yes,no,high
3317,no,no,yes,no,high
4210,no,yes,no,no,low
357,no,no,yes,no,high
2404,no,no,yes,no,low
3391,yes,no,yes,no,high
4533,yes,no,yes,no,high
3930,no,no,yes,no,low
1054,no,no,no,no,low
4342,no,no,yes,no,low
4181,no,no,yes,no,low
4414,no,no,yes,no,low
2200,no,yes,yes,no,high
452,no,no,yes,no,low
3452,no,yes,yes,no,high
4716,yes,no,no,no,low
2652,no,no,yes,no,low
4638,no,no,yes,no,low
3626,no,no,yes,no,low
2907,no,no,no,no,low
2269,yes,no,yes,no,low
2258,no,no,yes,no,high
2151,no,no,yes,yes,low
2333,no,no,yes,yes,low
1088,no,yes,yes,yes,low
4285,no,no,yes,no,low
3501,yes,no,yes,no,low
692,no,no,no,no,low
1131,no,no,no,no,low
4670,no,no,no,no,low
3247,yes,no,yes,yes,low
1891,no,no,yes,yes,low
2663,no,no,yes,yes,high
2232,no,no,yes,yes,high
1534,no,no,no,yes,high
4264,yes,yes,yes,yes,high
3166,no,no,yes,yes,low
1757,yes,no,yes,yes,high
3846,no,no,yes,yes,high
2265,no,no,yes,yes,low
1707,no,no,yes,yes,low
598,no,no,yes,yes,low
3125,no,no,yes,yes,low
2164,yes,yes,yes,no,low
596,no,no,yes,no,low
2503,no,no,no,no,low
3906,no,no,no,no,low
4527,no,yes,yes,no,high
3942,no,yes,yes,yes,high
3899,no,no,yes,yes,low
4429,no,no,yes,yes,low
3914,yes,no,yes,yes,low
1042,yes,no,yes,yes,low
1173,yes,no,yes,yes,high
3631,no,no,yes,yes,low
460,no,no,yes,yes,low
467,no,no,yes,yes,low
853,no,yes,yes,yes,low
1755,no,no,yes,yes,low
3382,no,no,yes,yes,low
2271,no,no,no,yes,low
946,no,no,yes,yes,high
4360,no,no,yes,yes,low
4333,no,no,no,yes,low
722,no,no,yes,yes,low
2909,no,no,yes,yes,low
2066,no,no,no,yes,low
3824,no,yes,yes,no,high
1761,no,no,yes,no,high
2046,no,no,no,no,low
151,no,no,yes,no,high
2726,yes,no,yes,no,low
1746,no,no,no,no,low
1559,yes,no,yes,no,high
1045,no,no,yes,yes,low
1301,yes,yes,yes,yes,high
1914,yes,yes,yes,yes,high
4236,no,no,yes,yes,high
590,no,no,yes,yes,low
1715,no,no,no,no,low
4451,no,no,yes,no,high
1513,no,no,yes,no,low
649,yes,no,yes,no,low
4490,no,no,no,no,low
1388,no,no,yes,no,low
3607,no,no,yes,no,low
3316,yes,no,yes,no,high
1178,no,no,no,no,low
4003,no,no,yes,no,low
3650,no,no,no,no,low
1817,no,no,yes,no,low
4176,no,no,yes,no,low
2128,no,yes,yes,no,low
2736,yes,no,yes,no,low
1791,no,no,yes,no,low
2075,no,yes,yes,no,low
1033,no,yes,no,yes,low
2407,no,no,yes,yes,low
3983,no,no,yes,yes,low
1226,no,no,yes,yes,high
1206,no,no,no,yes,low
2294,no,no,no,yes,low
1339,no,no,yes,yes,low
2053,no,no,no,no,low
1058,no,no,yes,no,low
1846,no,no,yes,no,low
1547,no,no,yes,no,high
3987,no,no,yes,no,low
4175,no,no,yes,no,low
273,no,no,yes,no,high
3371,no,no,yes,no,low
2285,no,no,yes,no,low
3832,no,no,yes,no,low
3693,no,no,yes,no,low
1837,no,no,yes,no,high
2016,no,no,yes,no,low
2989,no,no,yes,no,low
2478,no,no,no,no,low
4278,no,no,yes,no,low
2236,no,no,yes,no,low
4481,yes,no,yes,no,low
2394,no,no,yes,no,low
247,no,yes,yes,no,low
40,no,no,yes,no,low
190,no,no,yes,no,high
1724,no,no,no,no,low
4476,no,no,yes,no,low
2875,no,no,yes,no,low
1038,no,no,no,no,low
4453,no,no,yes,no,low
1034,yes,no,yes,no,high
2965,no,no,yes,no,low
1115,no,no,yes,no,low
2839,no,no,no,no,low
593,no,no,no,no,low
2157,no,no,no,no,low
4184,no,no,yes,no,low
477,yes,no,yes,no,low
2877,no,no,yes,no,low
297,no,no,yes,no,low
1316,no,no,yes,no,low
1151,yes,no,yes,no,low
1327,no,no,yes,no,low
908,no,no,yes,no,low
3516,no,no,yes,no,low
4338,no,no,yes,no,low
2151,no,no,yes,no,low
4261,no,no,yes,no,low
2303,no,no,yes,no,low
3422,no,no,no,no,low
4427,no,no,yes,no,low
568,no,no,yes,no,low
2254,no,no,yes,no,low
208,no,no,yes,no,low
1716,no,no,no,no,high
2815,yes,no,yes,no,low
4626,yes,yes,yes,no,high
1261,no,no,yes,no,low
1369,no,no,yes,no,low
3834,yes,no,yes,no,low
1248,no,no,no,no,low
4287,no,no,yes,yes,low
4738,no,no,yes,yes,low
2689,no,no,yes,yes,low
4284,no,no,yes,yes,low
2568,yes,no,yes,yes,low
1690,no,no,yes,yes,low
1999,no,no,yes,yes,low
3936,yes,no,no,no,low
3779,no,no,yes,no,low
2653,no,no,yes,no,low
2299,no,no,yes,no,low
718,no,no,yes,no,high
245,no,no,yes,no,low
3758,no,no,yes,no,low
339,no,no,yes,no,low
1295,no,no,yes,no,low
1273,no,no,yes,no,low
778,no,no,yes,no,low
974,no,no,yes,no,low
2105,no,no,no,no,low
304,no,no,yes,no,low
1077,no,no,yes,no,low
1351,no,no,yes,no,low
1306,no,no,yes,no,low
538,no,no,yes,no,low
3002,no,no,yes,no,low
445,no,no,yes,no,low
649,no,no,yes,no,low
467,no,no,yes,no,high
672,no,no,yes,no,low
4300,yes,no,no,no,low
2784,yes,no,yes,no,low
3123,no,no,no,no,low
1426,no,no,yes,no,high
3138,no,no,no,no,low
749,yes,no,yes,no,high
1088,no,no,yes,no,low
2849,no,no,yes,no,low
130,no,no,yes,no,low
4122,no,no,yes,no,high
1049,no,yes,yes,no,high
3768,no,no,yes,no,low
3505,yes,yes,yes,no,low
4022,no,no,yes,no,low
3484,no,no,yes,no,low
1813,no,yes,no,no,high
3599,no,no,yes,no,low
1300,no,no,yes,no,low
4197,no,no,no,no,low
4586,no,no,yes,no,low
3004,no,no,no,no,low
3256,no,no,yes,no,low
4052,no,no,yes,no,low
1457,no,no,yes,no,high
4550,no,no,yes,no,low
1763,no,no,yes,no,low
4733,no,no,yes,no,low
1857,no,no,no,no,low
4679,no,no,yes,no,low
636,no,no,yes,no,low
3220,no,no,yes,no,low
3911,no,no,no,no,low
1009,no,no,yes,no,low
1367,no,no,yes,no,low
101,no,no,yes,no,low
506,no,no,yes,no,low
1359,no,no,yes,no,low
431,no,no,yes,no,low
2083,no,no,yes,no,high
715,no,no,yes,no,low
3153,no,no,no,yes,low
789,no,no,yes,yes,high
3008,no,no,no,yes,low
2532,no,no,yes,yes,low
1108,yes,no,yes,yes,high
3331,no,no,yes,yes,low
3386,no,no,yes,yes,low
2389,yes,no,yes,yes,low
2589,no,no,no,yes,low
1481,no,no,yes,yes,low
1162,no,no,yes,yes,low
3525,no,no,yes,yes,low
2043,no,no,no,yes,low
2390,no,no,yes,yes,low
1576,yes,yes,yes,yes,low
1213,yes,yes,yes,yes,low
2126,no,no,yes,yes,low
3055,no,no,yes,yes,high
1328,no,no,yes,no,low
2328,no,no,no,no,low
450,no,no,no,no,low
648,no,no,yes,no,low
4623,yes,yes,yes,no,high
140,yes,no,yes,no,low
3360,no,no,yes,no,low
1444,yes,no,yes,no,low
4380,yes,yes,yes,no,low
3347,no,no,yes,no,low
3537,yes,no,yes,no,low
614,no,no,yes,no,low
3631,yes,yes,no,no,low
267,no,no,yes,no,high
2206,no,no,yes,no,low
2582,no,yes,yes,no,low
876,no,no,yes,no,low
1691,no,no,yes,no,high
442,no,no,yes,no,low
2303,no,yes,yes,no,low
1664,no,no,yes,no,low
1610,no,no,yes,no,low
1069,no,no,no,no,low
1211,no,no,yes,no,low
2058,no,yes,yes,no,low
4085,yes,no,no,no,high
2635,no,no,yes,no,low
271,no,no,no,no,low
1187,no,no,yes,no,high
2028,no,no,yes,no,low
128,no,no,no,no,low
3542,no,no,yes,no,high
3909,no,no,yes,no,low
2300,yes,no,yes,no,low
693,no,no,yes,no,low
4477,no,no,yes,no,low
2358,no,no,yes,no,low
3991,no,no,yes,no,low
2483,no,no,yes,no,low
3071,no,no,no,no,high
1027,no,yes,no,no,high
1786,no,no,no,no,low
3102,no,no,yes,no,low
2000,yes,yes,yes,no,high
3938,no,no,yes,no,low
2216,no,no,yes,no,low
2742,no,no,yes,no,high
140,no,no,yes,no,low
2453,no,no,yes,no,low
933,no,no,yes,no,low
1684,no,no,yes,no,low
516,no,no,no,no,low
4580,no,no,no,no,low
2142,yes,yes,yes,no,high
910,no,no,no,no,low
612,no,no,yes,no,low
2731,no,no,yes,no,low
2330,no,no,yes,no,low
3242,no,no,yes,no,low
1848,no,no,yes,no,low
3372,no,no,yes,no,low
1972,no,no,yes,no,low
4055,no,no,no,no,low
1304,no,no,yes,no,high
117,no,yes,yes,no,low
1189,no,no,yes,no,low
2827,no,no,yes,no,low
1500,no,no,yes,no,low
4483,yes,no,yes,no,low
121,no,no,no,no,low
3110,no,no,no,no,low
4192,no,no,yes,no,low
3388,no,no,yes,no,low
1512,no,no,yes,no,low
2668,no,no,yes,no,low
2255,no,no,yes,no,high
3500,yes,no,yes,no,high
1066,no,no,yes,no,low
3385,no,no,yes,no,low
3040,no,yes,yes,no,high
3048,no,no,yes,no,low
2800,no,no,yes,no,high
1945,no,no,no,no,low
2704,yes,no,yes,no,low
542,no,no,yes,no,low
3252,no,no,no,no,low
3745,no,no,no,no,low
1057,no,no,no,no,high
2399,no,no,no,no,low
761,no,no,yes,no,low
2196,yes,yes,yes,no,high
3291,no,no,yes,no,low
1183,no,no,yes,no,low
1273,no,no,yes,no,low
659,no,no,yes,no,low
874,no,no,yes,no,high
1355,no,no,yes,no,low
4066,no,no,yes,no,low
3292,no,no,yes,no,low
2571,no,no,yes,no,low
508,no,no,yes,no,low
2589,no,no,yes,no,low
4484,no,no,yes,no,low
4107,no,no,yes,no,low
2393,no,no,yes,no,low
3986,no,no,no,no,low
3989,no,no,yes,no,low
210,no,no,yes,no,low
3722,yes,no,no,no,low
3318,no,no,no,no,low
4386,no,no,yes,no,high
2085,no,yes,no,no,low
232,no,no,yes,no,low
825,no,no,yes,yes,low
3296,yes,yes,yes,no,high
754,yes,no,yes,no,high
471,yes,no,yes,no,high
1536,yes,yes,yes,no,high
4328,yes,yes,yes,no,high
2121,yes,yes,no,no,low
3310,no,yes,yes,no,low
2680,yes,no,yes,no,high
87,no,no,no,yes,high
3891,yes,yes,yes,no,high
777,yes,no,yes,no,low
4516,yes,no,no,no,low
2552,yes,yes,yes,no,high
2188,yes,yes,yes,no,low
3640,yes,yes,yes,no,low
3288,yes,yes,yes,no,low
3795,yes,yes,yes,no,high
1283,yes,yes,no,no,low
4728,yes,yes,yes,no,high
1674,yes,yes,yes,no,high
1429,yes,yes,yes,no,high
3383,yes,no,yes,no,high
2339,yes,no,yes,no,low
3759,yes,yes,yes,yes,high
3833,yes,no,yes,yes,high
1258,yes,no,yes,yes,high
1984,yes,no,yes,no,low
4199,yes,no,yes,no,low
3062,no,no,no,no,low
3874,yes,yes,yes,no,low
304,no,no,no,no,high
2028,yes,no,yes,no,high
3009,yes,no,yes,no,high
4273,no,no,yes,no,high
3549,no,no,yes,no,low
2313,no,no,yes,no,high
4035,no,no,yes,no,low
4454,no,no,yes,no,low
2101,no,no,yes,no,low
2994,yes,no,no,no,low
3342,no,no,yes,no,low
198,no,no,yes,no,low
477,no,no,yes,no,low
347,no,no,yes,no,low
3940,no,no,yes,no,low
198,no,yes,yes,no,high
1774,no,no,yes,no,low
3951,yes,yes,yes,no,high
4514,no,no,yes,no,low
2759,no,no,yes,no,low
1234,no,no,yes,no,low
1917,no,no,yes,no,low
804,no,no,yes,no,low
215,no,no,yes,no,low
1001,no,no,yes,no,low
1195,no,no,yes,no,high
520,no,no,yes,no,high
233,no,no,no,no,low
2098,no,no,yes,no,low
3501,no,no,no,no,low
4625,no,no,yes,no,low
210,no,no,yes,no,low
2250,yes,yes,yes,no,low
3210,no,no,no,no,low
3953,no,no,yes,no,low
1252,no,no,yes,no,low
2053,no,no,yes,no,low
3759,no,yes,yes,no,low
1850,no,no,yes,no,low
4362,yes,no,yes,no,high
1298,no,no,no,no,low
3895,no,no,no,no,low
553,no,no,yes,no,low
304,no,no,yes,no,low
4205,no,no,yes,no,low
3959,no,no,yes,no,low
3904,no,no,yes,no,low
4634,no,no,yes,no,low
4688,no,no,no,no,low
3145,yes,yes,yes,no,high
3238,no,no,yes,no,low
1499,no,no,yes,no,low
3838,no,no,yes,no,low
4494,no,no,yes,no,low
1242,yes,no,no,no,high
2179,no,no,yes,no,low
4087,yes,yes,yes,no,high
2165,yes,no,yes,no,high
1649,no,no,yes,no,low
3391,no,no,yes,no,low
2267,yes,no,yes,no,high
3641,no,no,no,no,low
1030,yes,no,yes,no,high
290,no,no,yes,no,low
1833,no,no,yes,no,low
1598,no,no,yes,no,low
2474,no,no,yes,no,low
487,no,no,yes,no,low
1588,no,no,yes,no,low
1190,no,no,yes,no,low
760,no,no,yes,no,low
3791,no,no,no,no,low
3042,no,no,yes,no,low
3298,no,no,yes,no,low
1597,no,no,no,no,low
1384,no,no,yes,no,low
2915,no,no,no,no,high
1246,yes,no,yes,no,low
2423,yes,no,yes,no,high
4074,yes,no,yes,no,low
4591,no,no,yes,no,low
3563,no,no,yes,no,low
426,no,no,yes,no,low
3056,no,no,yes,no,high
3453,no,no,yes,no,low
230,no,yes,yes,no,high
2498,yes,yes,yes,no,high
1270,no,no,yes,no,high
2979,no,no,yes,no,high
4699,no,no,yes,no,high
4573,no,no,yes,no,high
4176,no,no,yes,no,high
3176,yes,yes,yes,no,high
4162,no,yes,yes,no,high
