id,academic_score,student_tuition,education
2942,47.45999908,103655,15
1342,55.95000076,80361,13
3986,45.68000031,110334,12
523,43.63999939,64957,12
2787,40.54999924,95812,12
1675,50.72999954,66253,13
538,33.93000031,93444,12
322,52.65000153,72205,13
1144,61.31000137,105107,12
4419,44.27000046,50906,12
3273,53.72999954,114827,16
4120,48.25,80864,13
1906,70.55999756,61723,17
2759,58.81999969,94895,12
480,47.31999969,117485,12
4666,61.25999832,75318,16
1928,56.5,63101,14
4299,46.45000076,80121,13
2825,70.55999756,119872,17
265,50.15000153,107091,13
1064,63.34999847,114220,15
4158,53.79999924,118649,14
3410,49.18999863,76806,12
3364,44.68000031,109858,15
2564,39.38999939,101817,12
3256,48.74000168,80923,15
3370,45.84999847,84176,13
898,45.20999908,116323,13
1699,58.66999817,63409,16
4240,41.90000153,62803,12
1101,64.16999817,84619,12
2331,42.18000031,87802,12
4548,56.99000168,77041,12
4513,40.31999969,118011,12
3110,48.70999908,70027,13
3052,47.40999985,71921,12
2536,49.63000107,97441,13
26,61.56999969,111937,13
2691,46.70000076,65061,12
2828,51.72000122,75491,12
1778,57.02999878,68706,16
93,41.09000015,74355,12
816,50.27999878,73917,13
4598,63.79000092,58571,14
1401,43.27000046,72800,12
4128,62.22999954,112276,13
171,50.45999908,110292,12
2608,46.63999939,111789,17
4175,33.52000046,106898,12
167,42.24000168,80128,14
4503,49.02000046,107920,12
4710,53.74000168,82243,17
981,44.36000061,91199,12
4225,42.70000076,62584,12
3470,37.95000076,116144,12
3245,39.56999969,93822,12
4427,59.68999863,91957,15
2251,40.31000137,85613,15
2251,47.84999847,61780,12
259,45.47999954,95362,13
250,55.77000046,112396,12
3349,56.61000061,83855,15
409,48.54999924,55007,12
4609,48.90999985,84940,15
488,56.13999939,116732,16
3563,59.79000092,57112,13
4541,56.74000168,83162,16
4730,43.74000168,50603,13
1870,57.52000046,79784,16
823,44.86000061,95559,16
1259,60.50999832,92190,15
1858,63.63000107,87055,15
2866,62.83000183,86590,16
4649,54.93999863,52376,14
3303,45.58000183,61031,12
3718,45.52000046,84191,12
714,48.31999969,93091,13
2348,53.93999863,73751,13
1830,41.36999893,119437,15
1460,47.13999939,87003,12
4250,49.90999985,70253,12
979,61.95999908,79568,17
2090,63.24000168,104631,16
3917,51.72000122,107101,13
393,59.11999893,110005,15
2041,60.24000168,103794,17
3504,43.25999832,116844,13
2879,46.63000107,84074,12
4010,61.79000092,102060,12
3011,46.13999939,81309,16
2822,43.52999878,78000,13
1995,43.99000168,60083,13
1604,46.38000107,76086,16
3579,53.27000046,87967,16
2348,62.75999832,111858,16
2751,49.97000122,103364,15
1154,46.02999878,63731,13
3243,61.59999847,52807,12
1642,57.95000076,117515,13
4201,41.77000046,75885,17
2094,42.84000015,69790,13
1921,59.25999832,105749,15
2763,47.29000092,61589,14
3697,57.52000046,77094,14
3232,42.47999954,81232,12
4208,49.15000153,110604,18
185,61.22000122,87392,12
1281,54.72999954,89576,15
1792,54.68000031,66933,12
4624,59.34000015,62031,15
3361,45.04000092,72131,12
1687,58.47000122,53548,15
336,45.11000061,69803,12
4588,51.04000092,65950,13
1846,61.04000092,75633,12
3505,66.37999725,65380,17
3161,60.09999847,66446,13
2366,57.54000092,76050,16
3433,55.40999985,56112,15
2806,50.5,90775,14
1439,44.49000168,87767,14
2931,47.66999817,104361,12
1728,49.31000137,60364,14
81,50.13000107,65913,12
2689,37.34999847,76742,15
3245,35.65999985,71302,12
3723,58.81999969,117188,13
3055,48.93999863,119697,13
4025,57.09999847,97178,13
3796,55.72000122,60339,12
3838,58.61999893,114028,16
2263,43.75,107211,14
3838,59.00999832,109549,13
172,48.09000015,54217,14
154,51.56000137,97674,12
3378,38.77000046,78795,12
1364,48.38000107,56905,12
2882,53.24000168,113814,16
752,42.09999847,80388,13
3628,52.52999878,110461,13
2377,36.18000031,65523,12
2528,35.5,66868,15
3438,48.56999969,103048,12
629,54.93000031,79989,15
265,59.81000137,101246,16
4699,50.59999847,82309,16
3812,42.06999969,56827,13
246,58.15000153,68835,18
453,56.52000046,113499,15
3767,61.77000046,76478,12
280,47.40999985,54515,15
639,57.43999863,102889,16
4398,59.88000107,84640,17
4290,51.25,100374,16
4582,58.91999817,91866,15
1355,61.43000031,75316,16
2716,63.56999969,82694,12
4276,41.86000061,82023,12
488,53.77999878,118360,16
1174,35.65999985,62040,12
4725,49.93000031,100580,15
3158,55.18000031,105279,14
646,43.09999847,115391,14
302,61.65999985,84907,16
1087,60.93999863,114718,16
1478,43.29999924,105668,15
2757,47.36999893,98285,12
2811,50.77999878,59340,15
841,62.63999939,100301,15
2776,56.70999908,115527,16
2021,50.02999878,86541,14
4596,59.38999939,72149,15
3363,44.08000183,79716,12
2493,46.34999847,104342,12
2116,43.91999817,94462,15
2631,56.61999893,91248,16
2361,34.18000031,114337,13
778,43.65000153,86183,12
1983,50.22999954,81716,17
2412,41.84999847,72323,15
904,40.56999969,108487,14
2153,34.5,64212,12
2124,55.99000168,60489,15
2677,48.77000046,107945,13
3352,49.11000061,77526,13
1941,59.79999924,102556,16
1552,46.77999878,62667,12
4696,62.38999939,102237,12
4027,57.33000183,59898,12
3020,57.95000076,68326,12
804,48.77000046,106975,13
4680,32.45999908,79107,12
4524,43.77000046,95559,13
359,37.81000137,81247,12
2723,45.22000122,62129,14
4645,52.02000046,114005,14
82,41.27999878,100453,14
3604,35.18999863,75204,14
1045,44.90999985,57963,12
1666,53.13999939,88419,13
2731,55.00999832,118641,14
4118,57.45000076,55104,16
459,43.86000061,71959,15
827,34.08000183,82714,12
3118,46.68000031,110333,15
624,44.68999863,73650,12
2631,36.27000046,73902,12
1922,47.27999878,76484,14
1166,61.75,105373,15
4405,55.90000153,106086,12
4618,50.52000046,56240,13
3920,52.75,66374,12
353,57.86999893,57756,17
245,37.11999893,106558,12
572,55.15999985,112370,12
3527,53.02000046,59289,16
74,45.38999939,97425,14
632,45.36999893,77572,12
1000,53.68999863,109312,15
344,63.25999832,94045,16
4631,39.90999985,70989,12
1186,49.50999832,93982,15
1363,38.02000046,75272,12
4694,50.09000015,56851,13
69,40.93000031,63087,13
91,56.52000046,55144,12
3535,51.49000168,96183,14
3663,35.77000046,105553,12
1500,37.43000031,74835,13
3856,42.95999908,103251,12
3683,44.88000107,58719,12
3648,63.06999969,104225,12
3911,61.29000092,85292,14
1839,38.99000168,102351,13
152,57.58000183,90298,12
3536,41.56999969,113686,12
2466,37.31000137,65957,12
1343,57.70000076,51394,12
174,51.70999908,69291,13
4595,64.16999817,104482,16
3823,56.09000015,87187,14
4163,56.16999817,65481,12
3610,50.83000183,71112,16
2312,34.68999863,77261,12
156,45.52000046,88855,16
4007,64.75,82656,12
1289,58.50999832,57911,12
88,41.15000153,70843,12
4192,48.93000031,55851,14
321,43.02999878,68891,12
2705,60.45000076,91433,16
3579,39.29999924,110979,15
1416,47.90000153,111832,14
3757,43.63999939,81367,13
2815,52.02000046,90025,12
823,45.50999832,62602,13
2734,46.61000061,62230,12
4258,47.59999847,99871,16
3810,52.81999969,111994,13
2936,58.47999954,65438,14
2773,42.43999863,89800,13
3224,45.84999847,87957,12
4680,35.95999908,68306,12
268,40.31000137,116970,12
1309,39.59000015,92884,12
2294,38.90000153,109611,12
3200,45.25,118220,12
4056,40.43000031,118244,12
1378,39.95999908,98248,15
4046,51.54000092,113366,14
270,42.06999969,51600,16
4382,36.91999817,76519,15
266,49.95999908,76637,16
2799,40.61000061,114261,12
1904,37.81999969,101649,12
3702,52.59000015,114567,17
2990,60.06999969,90210,12
1301,62.13999939,104646,16
3587,54.56000137,61309,12
1973,38.27999878,69360,12
2478,46.06000137,86704,12
1650,52.34999847,77634,13
691,39.25,65960,14
4281,37.43999863,103087,13
4015,43.86999893,105573,12
3873,50.40999985,62010,14
2684,51.95999908,103935,14
3593,56.22000122,106690,12
2285,51.70999908,86386,16
4706,36.49000168,74551,12
4013,48.20000076,95087,15
4721,42.38000107,50706,12
1592,58.02000046,99561,16
2213,45.41999817,115114,12
3845,55.25,105990,16
3189,49.88999939,79884,12
2074,37.06999969,73925,12
3258,61.63999939,61370,15
1300,54.45000076,118351,12
2193,56.70999908,96918,13
1591,58.68000031,114731,16
428,59.11999893,103833,16
443,43.27999878,104987,14
2257,45.18999863,56762,13
925,48.59999847,99597,13
3429,47.86999893,67716,16
4191,47.86999893,75105,12
472,38.31000137,66250,13
359,39,68304,12
3349,54.54999924,116323,13
151,44.33000183,77718,12
473,51.29999924,94175,14
415,48.40000153,65626,13
3114,40.90999985,100927,12
1475,51.97000122,78834,12
2973,44.83000183,54675,12
2477,48.40999985,54194,12
2070,45.27000046,94619,12
3683,50.84999847,64530,13
150,47.77999878,61578,13
2816,59.45999908,77024,12
829,46.70000076,52260,12
2740,43.40999985,58159,13
2832,59.41999817,73375,15
590,51.04000092,116542,13
2612,62.20999908,65564,14
4737,45.31000137,75822,12
1932,33.58000183,57726,14
1754,48.47000122,98913,12
3534,52.40999985,51357,13
1687,56.08000183,119744,14
2575,39.02999878,110773,13
923,39.77000046,79108,12
1414,41.13000107,52330,12
1490,45.59999847,54449,12
3539,43.72000122,60134,12
4544,40.45000076,73442,13
1685,44.63000107,53012,12
4049,48.61000061,95514,15
2287,46,101220,16
3943,45.45999908,102358,12
2058,43.00999832,69305,12
1646,37.95999908,115277,12
309,51.70999908,54467,13
3336,39.61000061,56876,12
4155,46.65999985,117749,15
834,43.34999847,114207,12
669,39.29999924,76245,12
2454,43.63999939,67569,13
3002,42.61000061,60624,14
4258,55.09000015,110563,13
1710,55.61999893,88500,16
3002,43.72999954,94930,14
4148,41,65249,12
1032,37.04000092,64659,12
2400,56.81999969,91758,15
3743,65.04000092,104800,15
960,55.38999939,80117,12
4324,52.06999969,107409,14
3326,54.95999908,62785,15
1572,64.91999817,61954,16
4276,51.49000168,67139,14
2126,54.25999832,105832,12
2725,36.22999954,102109,12
3002,49.08000183,119058,14
3683,46.93000031,117946,15
994,47.43000031,90966,14
1956,53.86000061,67704,14
350,64.91000366,57049,16
2723,42.47000122,53164,15
697,54.61999893,56010,14
1943,46.95999908,109398,14
2300,57.47999954,106501,15
4372,48.47999954,116695,13
899,39.5,94629,12
438,41.20000076,64015,13
3492,54.38999939,77688,12
4707,45.84000015,92280,16
4414,44.91999817,61158,12
4113,50.47000122,93940,15
4720,43.70000076,60009,14
3883,60.70999908,107215,16
4536,37.11999893,85902,12
2150,50.43000031,101580,13
1231,52.91999817,88938,14
1421,37.84999847,77667,13
3143,54.84000015,59870,12
2894,49.56999969,89279,14
4471,47.52999878,100959,14
2161,56.02000046,61957,16
2777,53.38000107,74185,12
1062,62.65999985,118390,13
3192,47.83000183,83878,12
2009,52.47000122,72222,14
268,53.24000168,59892,12
1259,41.58000183,82650,12
4477,43.11999893,91540,12
19,37.77000046,61101,15
2227,42.18999863,84149,12
2809,37.63000107,59564,14
4582,37.33000183,98278,12
1521,54.06000137,98515,12
2726,42.59000015,108674,14
4010,50.72999954,69289,14
4062,63.88999939,99455,13
1449,55.90000153,54237,14
4617,54.97000122,75944,13
4480,59.56000137,93449,12
1469,61.00999832,90139,16
1184,46,64753,12
2136,46.77000046,117904,12
3774,49.93000031,116488,12
82,46.20000076,94321,14
3060,59.36000061,57874,17
3980,55.49000168,50935,14
4140,54.81999969,89472,17
1922,39.81999969,102181,12
4243,55.27999878,115788,16
4269,56.02000046,69499,12
1301,41.84000015,100791,12
3352,48.65000153,72632,12
1099,53.31000137,106557,12
238,32.84000015,109187,12
3301,47.61000061,59911,14
4669,44.68999863,92852,13
1805,43.84999847,105654,14
4185,41.59000015,98004,18
2544,49.34999847,59239,13
2368,32.74000168,75597,12
324,57.22000122,62850,15
550,59.63000107,102384,12
4666,51.11000061,65213,12
3420,46.56000137,98963,15
2257,39.79999924,55699,12
4568,43.02000046,101858,12
2530,40.29000092,83052,12
1746,49.11999893,71709,12
640,34.77999878,108986,13
4680,38.40000153,83439,13
3899,36.45000076,60008,13
369,62.56000137,80515,16
2604,63.25,119805,17
645,57.38999939,93498,12
415,40.90000153,99646,12
3390,51.18999863,113359,15
291,41.34000015,100419,12
226,37.95000076,111462,12
3793,31.81999969,104488,12
4072,37.50999832,75821,12
305,47.79000092,65733,12
3159,39.88999939,65756,17
1212,47.15000153,116397,16
3341,58.61999893,74353,16
3369,57.75,109091,15
4246,40.56000137,88317,13
4593,47.22999954,53272,12
2325,43.63999939,52494,13
3189,53.00999832,119120,14
1444,42.63000107,59504,15
3570,38.95000076,117032,12
2614,49.45000076,112657,17
1691,58.68000031,91657,17
4171,38.84999847,110480,16
1204,42.04999924,91432,12
1367,41.52999878,117407,13
975,40.97999954,64131,12
2075,48.02000046,85026,15
2552,45.95000076,79062,12
3101,68.36000061,80197,17
1775,43.38999939,65463,13
2745,41.40000153,87400,12
272,51.47999954,74798,16
1162,61.15999985,86174,15
518,53.36000061,92321,12
91,64.66999817,57052,13
4414,58.29000092,108143,14
3434,53.99000168,109074,12
2959,60.27000046,92533,12
3320,44.77999878,55087,15
209,52.75999832,59227,14
459,34.61999893,90297,12
626,60.31999969,118700,14
1695,39.91999817,60940,14
4148,42.45999908,72766,14
1418,60.04000092,71002,15
4517,40.81000137,89345,13
441,58.18999863,111124,15
1637,38.33000183,80951,12
3285,38.88999939,67496,12
1467,55.47999954,111545,15
450,45.59999847,94951,16
978,44.59999847,100190,12
1350,48.33000183,104334,16
2312,37.15999985,57686,13
3956,48.22000122,104816,16
3181,59.24000168,67671,18
4460,55.72999954,58367,12
2598,62.27999878,79970,12
4535,33.74000168,61085,12
197,41,91986,12
2029,37.52999878,80477,13
3077,43.36000061,89325,13
2868,41.36000061,73703,12
319,48.74000168,77546,14
3971,40.04000092,99914,12
1719,41.06000137,60788,18
513,49.5,94435,16
3094,53.36999893,75119,13
4059,62.06999969,99071,12
284,40.84000015,74808,12
3761,54.18999863,55125,12
1458,54.49000168,100710,12
1736,39.31999969,64060,14
2661,52.29000092,113680,12
916,46.00999832,78523,14
2069,37.29000092,71953,12
392,35.18000031,58734,12
3661,54.49000168,114135,13
266,61.54000092,89069,13
747,63.95000076,75485,15
1286,55.68000031,86728,14
4441,54.18999863,71190,12
1880,37.83000183,81579,12
4000,54.81000137,80074,16
564,48.58000183,77735,16
2351,54.81000137,54591,14
1293,61.75999832,55988,12
4735,66.16999817,88928,17
4668,67.31999969,80552,16
1221,59.88000107,67598,17
487,57.75,106218,16
1825,66.66000366,70347,13
2823,40.75,56407,16
3517,32.13999939,98519,12
565,51.90000153,60837,12
2631,49.33000183,118855,12
1058,55.83000183,61834,15
540,52.86000061,88146,16
4679,56.09999847,82487,17
325,53.22000122,69079,16
123,58.5,50659,13
333,62.65000153,101280,14
3320,48.75,61990,17
3311,60.24000168,92005,16
98,63.13999939,99818,13
1989,61.50999832,87688,16
2968,64.97000122,71735,14
4234,53.04000092,57714,14
2917,53.5,63406,16
4064,58.34999847,97206,14
4567,59.5,51296,13
2802,43.61999893,70482,12
1063,49.90999985,113861,13
2927,58.06000137,75259,14
4490,66.19999695,106261,14
1199,41.22000122,70936,14
1231,57.16999817,118263,14
1264,57.63999939,58798,16
3971,51.27000046,78954,15
2993,56.38000107,116128,16
3391,47.27000046,111602,14
4231,57.29999924,68596,14
540,41.63999939,87219,15
1730,49.84000015,51590,15
2938,59.02999878,97327,16
1612,54.08000183,61948,12
1498,56.59999847,64423,15
4542,44.06000137,99961,14
4176,47.09000015,78706,12
4455,49.20000076,50132,12
3152,60.47000122,110729,16
441,54.38000107,88324,12
2033,45.91999817,102408,15
1871,63.09000015,87465,13
4403,52.06999969,52093,16
2338,56.38000107,91364,16
473,52.72000122,78272,12
439,65.12999725,73488,16
15,51.38000107,69644,12
3651,43.15000153,69331,13
1974,57.81999969,86507,17
680,47.81999969,106661,16
1538,48.49000168,117912,12
3609,49.72999954,89124,13
1266,52.13999939,85480,12
4064,53.40999985,56989,17
2615,49.34999847,55964,13
4218,57.5,113116,15
2370,42.90000153,109912,12
1045,57.36999893,66296,15
4280,59.97999954,60680,12
4643,57.29000092,114004,15
2966,44.63999939,80587,13
754,56.13000107,78215,15
822,51.95999908,96330,15
3677,43.88999939,74660,12
638,51.75,72729,15
156,46.34000015,105637,14
3426,61.75,79239,16
714,53,89990,16
2007,37.09000015,100834,15
4006,51.22999954,111136,13
3191,50.16999817,80566,15
2823,50.54999924,82902,12
4593,53.33000183,103193,13
565,43.72000122,95896,16
597,54.61999893,84243,16
702,48.34000015,78850,13
779,51.99000168,109357,16
1199,51.93999863,54815,14
2259,56.02000046,60745,15
1564,39.86999893,92923,12
953,48.49000168,68579,12
2063,69.90000153,59857,17
3771,53.58000183,70744,16
176,47.06000137,50166,16
2259,61.15999985,116700,16
4192,61.04000092,80255,15
3817,68.44000244,65715,16
2669,61.02999878,93730,16
1292,46.90999985,53078,14
1175,40.70999908,106924,13
960,40.59999847,75288,18
527,51.18999863,66482,12
4099,51.72999954,97996,14
2366,52.00999832,79354,17
4472,52.75999832,63569,14
968,57.15999985,110057,14
3833,53.5,94443,13
2647,66.51999664,76383,12
3048,69.31999969,78737,16
1849,55.61999893,100712,12
4104,66.30999756,106420,17
779,46.90999985,97543,17
1969,57.41999817,92005,15
2399,44.97000122,64049,14
4427,42.08000183,78754,12
1116,49.24000168,79161,15
1572,51.68999863,93537,14
2668,57.34000015,50470,16
1795,67.18000031,90985,16
349,58.15999985,79099,16
785,58.43999863,104041,15
4709,49.25,70266,16
1755,50.83000183,80156,12
1322,59.29000092,65830,15
1180,56.52999878,61625,13
2921,59.77000046,111458,15
886,43.16999817,64279,12
844,49.97000122,71670,16
328,53.40999985,74049,13
